"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.938190125E0,-1.341396952E-1,1.297197483E-1,6.904830784E-1,7.152534882E-1
2.948159125E0,5.476063639E-2,1.749916694E-1,-3.522064501E-1,3.970770645E-1
2.958127125E0,-2.091504454E-1,-7.457012594E-2,-6.977207619E-1,7.322013890E-1
2.968096125E0,1.231460527E-1,-1.086920645E-2,-3.033821994E-1,3.276031881E-1
2.978065125E0,9.430831600E-2,9.204551663E-2,9.549105424E-1,9.639608807E-1
2.988034125E0,2.915453153E-1,-1.367051611E-2,2.460321236E-1,3.817294326E-1
2.998003125E0,-4.317057788E-2,-3.603409138E-1,-1.977119029E-1,4.132786826E-1
3.007972125E0,1.630759575E-1,-3.490887147E-1,-8.620608509E-2,3.948267820E-1
3.017940125E0,2.957284134E-1,-1.800504611E-1,6.056516737E-1,6.976298537E-1
3.027909125E0,9.340276502E-2,-2.065472102E-1,6.434299493E-1,6.821934668E-1
3.037878125E0,-1.638667569E-2,-2.152407956E-1,-1.605060697E-1,2.689968803E-1
3.047847125E0,8.530005902E-2,-5.855124012E-2,-2.343300909E-1,2.561541319E-1
3.057816125E0,2.286566472E-1,3.895722046E-2,-2.660857344E-1,3.529917072E-1
3.067785125E0,1.418295147E-1,1.487189234E-1,-2.472079986E-1,3.214727423E-1
3.077754125E0,-1.381857492E-1,5.387043435E-2,-2.769557083E-1,3.141684092E-1
3.087723125E0,-3.788253877E-2,1.808066157E-1,-2.108558589E-1,2.803325030E-1
3.097691125E0,-2.724083652E-1,-1.971451980E-1,1.851351267E-1,3.838587783E-1
3.107660125E0,-2.885840660E-1,-5.465086588E-1,1.955326456E-1,6.482171648E-1
3.117629125E0,1.564212048E-1,1.201778233E-2,5.617040008E-1,5.832009988E-1
3.127598125E0,7.526419044E-2,8.065250929E-2,2.257797074E-1,2.512886824E-1
3.137567125E0,-2.839965234E-1,5.343562078E-2,-3.829809308E-2,2.915066634E-1
3.147536125E0,-3.791469846E-1,1.152226369E-1,-5.862283927E-1,7.075962270E-1
3.157505125E0,-8.862219114E-2,8.996678761E-1,-8.798007184E-1,1.261469573E0
3.167473125E0,-2.389000919E-1,2.571622986E-1,-1.521048487E0,1.561023447E0
3.177442125E0,-3.385629591E-1,-3.841795369E-1,5.962698162E-1,7.859748644E-1
3.187411125E0,-2.096489936E-2,-2.578395158E-1,1.749376411E0,1.768400003E0
3.197380125E0,-2.296132151E-2,-3.067766543E-1,9.038766289E-1,9.547942701E-1
3.207349125E0,3.584639210E-1,5.103592347E-2,-8.759210908E-1,9.478073673E-1
3.217318125E0,2.844889686E-1,1.646609549E-1,-1.275909233E0,1.317570330E0
3.227287125E0,1.864459994E-1,1.633587435E-1,2.133415103E-2,2.488038097E-1
3.237255125E0,3.771672270E-1,3.733273239E-1,3.121109229E-1,6.156635738E-1
3.247224125E0,3.219993320E-1,1.952569494E-1,4.070012927E-2,3.787681964E-1
3.257193125E0,8.905828379E-2,1.006653723E-1,7.484319091E-2,1.538388713E-1
3.267162125E0,2.043587252E-2,1.947414808E-1,2.365555412E-1,3.070836910E-1
3.277131125E0,2.024716095E-1,2.845712681E-1,-3.111110491E-1,4.677238973E-1
3.287100125E0,-1.642823112E-1,-2.860768531E-3,-3.536454499E-1,3.899512354E-1
3.297069125E0,-1.086951708E-1,-2.617623031E-1,-1.841264820E-1,3.379892082E-1
3.307037125E0,-5.243231166E-2,-3.613335883E-1,6.612762362E-1,7.553789578E-1
3.317006125E0,-1.460304468E-1,-4.430160115E-1,6.861614013E-1,8.297020829E-1
3.326975125E0,-3.543133481E-1,-4.573009421E-1,2.614594173E-1,6.348410251E-1
3.336944125E0,1.595121526E-1,9.966944531E-4,-6.932359475E-1,7.113516705E-1
3.346913125E0,2.031251820E-1,9.262901394E-2,-3.104304332E-1,3.823702755E-1
3.356882125E0,8.245549824E-2,-1.317703303E-1,-7.963030636E-2,1.746519821E-1
3.366851125E0,-8.584816240E-2,-1.595602825E-2,2.108985436E-1,2.282601531E-1
3.376819125E0,6.103345625E-2,-1.074580827E-1,-3.542091215E-1,3.751485360E-1
3.386788125E0,-1.634054846E-1,-3.255172728E-1,1.051212430E-2,3.643807789E-1
3.396757125E0,-1.189021801E-1,-4.446013013E-1,4.664692301E-1,6.552874088E-1
3.406726125E0,-1.199190109E-1,-4.416766337E-1,7.626271945E-1,8.894150076E-1
3.416695125E0,1.944597546E-2,2.330570607E-1,-3.525403261E-2,2.365091675E-1
3.426664125E0,-6.256506130E-2,1.460778640E-1,-8.794761980E-1,8.937178034E-1
3.436633125E0,-2.225507288E-1,-8.720986929E-2,-4.617253840E-1,5.199276088E-1
3.446602125E0,2.124509063E-2,1.924828475E-2,3.476216483E-1,3.488017499E-1
3.456570125E0,1.870574354E-1,2.754549290E-1,1.704738182E-1,3.740684760E-1
3.466539125E0,-7.101359356E-2,1.317718835E-1,-7.031791377E-1,7.189350871E-1
3.476508125E0,-1.799446996E-1,-3.449774643E-1,-1.929411596E-1,4.342992480E-1
3.486477125E0,1.674525619E-1,-4.470561817E-4,9.866422123E-1,1.000751425E0
3.496446125E0,4.244275302E-1,3.155593915E-1,2.907066053E-1,6.035120449E-1
3.506415125E0,2.008189305E-1,1.116103733E-1,-6.619808257E-1,7.007165845E-1
3.516384125E0,4.669138743E-2,-5.763468906E-2,-4.846739513E-1,4.903169200E-1
3.526352125E0,-9.499752000E-3,-4.631742509E-1,2.795384234E-1,5.410751909E-1
3.536321125E0,-1.247311963E-1,-2.009113165E-1,1.307146813E0,1.328365921E0
3.546290125E0,-2.688213542E-2,-2.114289774E-1,-4.690010744E-1,5.151571309E-1
3.556259125E0,-2.889166630E-1,-2.353431575E-1,-8.365067643E-1,9.157525903E-1
3.566228125E0,-6.158340516E-2,-1.610137176E-1,-2.002507639E-1,2.642315301E-1
3.576197125E0,6.636593420E-2,7.572774673E-2,6.565715665E-1,6.642479588E-1
3.586166125E0,8.396336725E-2,-1.094792459E-2,6.556541383E-2,1.070912115E-1
3.596134125E0,2.899035999E-1,-4.036967388E-1,-9.773042089E-1,1.096420846E0
3.606103125E0,4.236907080E-2,-4.882597928E-1,4.906006891E-1,6.934564150E-1
3.616072125E0,9.610618863E-2,-6.323890905E-1,6.910572749E-1,9.416541395E-1
3.626041125E0,4.124444658E-1,-6.886279761E-1,1.635817051E-2,8.028614554E-1
3.636010125E0,1.967648001E-1,-4.154490210E-1,7.006537253E-1,8.379915980E-1
3.645979125E0,2.538144387E-1,-2.344530834E-1,4.397515476E-1,5.592597261E-1
3.655948125E0,1.357495433E-1,-1.049305141E-1,4.604857743E-2,1.776480306E-1
3.665917125E0,4.788284898E-3,1.253247252E-1,-3.650352412E-1,3.859791986E-1
3.675885125E0,-5.545353144E-3,-1.089734800E-1,-1.274040463E0,1.278704450E0
3.685854125E0,-2.351242159E-1,-1.580151558E-1,-1.379901963E-1,3.151086807E-1
3.695823125E0,-8.214534000E-2,-3.869332466E-1,4.620294392E-2,3.982460373E-1
3.705792125E0,-1.258934766E-1,-5.603767560E-1,2.038052863E-1,6.094324169E-1
3.715761125E0,-2.357460307E-1,-4.745530788E-1,3.460961097E-1,6.328975689E-1
3.725730125E0,-1.456823182E-1,-5.563857389E-1,-1.459856790E-1,5.933803559E-1
3.735699125E0,-2.543185783E-1,-2.343973339E-1,6.417441970E-1,7.290100574E-1
3.745667125E0,1.165661444E-1,-1.404565702E-1,-4.125473768E-1,4.511219926E-1
3.755636125E0,-2.755276355E-1,-1.547065454E-2,-9.497749329E-2,2.918484937E-1
3.765605125E0,-1.444468381E-1,-2.822372972E-1,-1.018259861E0,1.066478282E0
3.775574125E0,-6.872831896E-2,-5.052116750E-1,-4.441340357E-1,6.761785711E-1
3.785543125E0,-2.193437868E-1,-5.723088766E-1,9.343897390E-1,1.117467374E0
3.795512125E0,1.522703395E-1,-6.439389494E-1,3.362271792E-1,7.422212223E-1
3.805481125E0,4.113917477E-1,-3.917997745E-1,-1.220723212E-2,5.682422458E-1
3.815449125E0,1.677514277E-1,-4.826058642E-1,1.089634484E-1,5.224193667E-1
3.825418125E0,2.453067765E-2,-3.925005999E-1,2.627615923E-1,4.729715947E-1
3.835387125E0,1.184004159E-1,-3.927044850E-1,-2.484084320E-1,4.795229088E-1
3.845356125E0,1.728561200E-1,-4.264255604E-1,-2.979361027E-1,5.481641343E-1
3.855325125E0,1.286762396E-1,-3.997810046E-1,2.014699084E-1,4.658031240E-1
3.865294125E0,1.964964129E-2,-4.434421639E-1,1.626432270E-1,4.727365867E-1
3.875263125E0,5.199402630E-2,-4.916392642E-1,-2.080357468E-1,5.363687321E-1
3.885232125E0,1.376618021E-1,-4.763506956E-1,1.743873596E-2,4.961500443E-1
3.895200125E0,1.628315073E-1,-4.440502743E-1,4.809586304E-1,6.745487011E-1
3.905169125E0,3.961883292E-2,-4.275335347E-1,2.835075134E-1,5.145202477E-1
3.915138125E0,-2.493636478E-2,-3.671025974E-1,-3.962921172E-1,5.407712839E-1
3.925107125E0,4.040670868E-2,-3.378669577E-1,-4.320332229E-1,5.499449872E-1
3.935076125E0,1.052451674E-1,-2.912574496E-1,2.420566016E-1,3.930634117E-1
3.945045125E0,6.279288344E-2,-2.573680292E-1,5.183235079E-1,5.821000838E-1
3.955014125E0,2.560265500E-2,-1.498343164E-1,1.839674377E-1,2.386416486E-1
3.964982125E0,-2.251104936E-3,7.141716108E-3,-2.706705362E-1,2.707740954E-1
3.974951125E0,-6.676526248E-2,1.066444427E-1,-1.556037641E-1,2.001078929E-1
3.984920125E0,-1.716196532E-1,1.647981818E-1,-2.112715960E-2,2.388683800E-1
3.994889125E0,-1.276836382E-1,1.365814559E-1,-3.654310977E-1,4.104844611E-1
4.004858125E0,-3.120287696E-1,1.631242701E-1,-6.023567677E-2,3.572111662E-1
4.014827125E0,-4.731391490E-2,1.033738757E-1,-2.954726708E-1,3.165894248E-1
4.024796125E0,-1.645939678E-1,1.390123627E-1,3.261237752E-1,3.908610085E-1
4.034765125E0,-5.119504083E-2,5.318133999E-2,-6.018539071E-2,9.524425643E-2
4.044733125E0,-3.187178381E-2,8.439487349E-2,4.737998843E-3,9.033689118E-2
4.054702125E0,-2.037301496E-2,1.295658935E-1,6.410711825E-2,1.459866539E-1
4.064671125E0,4.907246500E-2,1.314002381E-1,-1.721244872E-1,2.220382140E-1
4.074640125E0,-1.319109924E-2,9.837538339E-2,-3.073062658E-2,1.039042471E-1
4.084609125E0,1.339183781E-1,4.868457533E-2,-3.615918159E-3,1.425390990E-1
4.094578125E0,5.893353838E-2,2.838611238E-2,1.869483483E-1,1.980621575E-1
4.104547125E0,3.666628137E-2,3.273845080E-2,4.273729920E-2,6.513600459E-2
4.114515125E0,1.515972153E-1,1.910826221E-2,-1.994941342E-1,2.512861933E-1
4.124484125E0,1.835664284E-1,-4.600516185E-3,1.458383292E-1,2.344922528E-1
4.134453125E0,1.694659044E-1,8.632609919E-3,2.629370087E-1,3.129362320E-1
4.144422125E0,8.027525425E-2,4.480209723E-3,-7.996008933E-2,1.133922599E-1
4.154391125E0,8.520204507E-2,1.128421258E-2,-2.339213705E-1,2.492106128E-1
4.164360125E0,1.132905342E-1,2.150160067E-2,1.270003545E-1,1.715405317E-1
4.174329125E0,1.158066642E-1,1.597751677E-3,2.473746443E-1,2.731445605E-1
4.184298125E0,7.313909300E-2,-5.501937568E-3,-8.612363935E-3,7.384965168E-2
4.194266125E0,2.013642199E-2,-4.446697868E-3,-1.619924319E-1,1.632997140E-1
4.204235125E0,3.139962114E-2,2.645247471E-2,8.008931279E-3,4.183076148E-2
4.214204125E0,-4.509233840E-2,2.947183069E-2,1.237493026E-1,1.349659131E-1
4.224173125E0,-1.433568805E-1,1.297888186E-2,2.950329602E-2,1.469356697E-1
4.234142125E0,-5.288082965E-2,2.616661895E-2,-2.595748597E-1,2.661957586E-1
4.244111125E0,-2.491680950E-1,4.848675672E-2,1.077858192E-1,2.757779685E-1
4.254080125E0,-5.858438652E-2,5.011904351E-2,-1.463996619E-1,1.654596926E-1
4.264048125E0,-2.366422992E-2,6.282785710E-2,-8.781289995E-2,1.105370562E-1
4.274017125E0,-2.528723792E-1,7.084322032E-2,3.216629344E-1,4.152472100E-1
4.283986125E0,5.732975677E-2,2.147389948E-2,-2.773422092E-1,2.840185388E-1
4.293955125E0,6.368235458E-2,2.871107139E-2,-4.387809098E-2,8.249275588E-2
4.303924125E0,-1.975119281E-1,1.713102624E-2,3.472924501E-1,3.998955860E-1
4.313893125E0,8.549959525E-2,-1.943175942E-3,-2.927958155E-1,3.050300744E-1
4.323862125E0,3.089186721E-1,1.589039326E-2,-2.052366847E-1,3.712214262E-1
4.333831125E0,8.774445098E-2,7.238129385E-2,5.344501287E-1,5.464202416E-1
4.343799125E0,-4.093566243E-2,-3.352819037E-2,-1.806848109E-2,5.591366574E-2
4.353768125E0,5.969539404E-2,-8.002912302E-2,-4.883898568E-1,4.984905745E-1
4.363737125E0,1.694675489E-1,6.107124388E-3,2.298119473E-1,2.856047588E-1
4.373706125E0,1.835641991E-1,3.762749054E-2,5.537915486E-1,5.846338363E-1
4.383675125E0,8.241635844E-2,-6.537552550E-3,-8.132424474E-2,1.159690843E-1
4.393644125E0,4.928683855E-2,-1.842329744E-2,-4.640326953E-1,4.670063732E-1
4.403613125E0,9.315831486E-2,2.101006910E-2,7.621845603E-2,1.221848913E-1
4.413582125E0,1.137970858E-1,7.623709403E-3,3.700240856E-1,3.872024298E-1
4.423550125E0,3.480631862E-2,-2.190250039E-2,2.579206824E-2,4.854307493E-2
4.433519125E0,4.141327031E-3,3.249663189E-3,-2.652688783E-1,2.653211049E-1
4.443488125E0,3.308387507E-2,4.515318599E-2,-1.344795281E-1,1.456643280E-1
4.453457125E0,-1.611616887E-1,1.743537381E-2,1.854327500E-1,2.462973547E-1
4.463426125E0,-1.469667322E-1,-6.624493338E-3,-1.197468835E-1,1.896903276E-1
4.473395125E0,-1.568596363E-1,4.549692918E-2,-1.144972533E-1,1.994606154E-1
4.483364125E0,-1.463036945E-1,1.276578739E-2,-1.003557622E-1,1.778735938E-1
4.493332125E0,-8.673174977E-2,4.037560880E-2,-1.425153565E-1,1.716485160E-1
4.503301125E0,-1.780369358E-1,7.402355745E-3,1.447595179E-2,1.787777910E-1
4.513270125E0,3.075745068E-2,2.536558695E-3,-1.841826153E-1,1.867503432E-1
4.523239125E0,-1.498130471E-1,6.179092649E-2,3.487782276E-1,3.845885070E-1
4.533208125E0,8.694539241E-2,1.257385254E-2,-1.481111419E-1,1.722048588E-1
4.543177125E0,1.751831657E-1,2.234352663E-2,-1.219963074E-1,2.146426652E-1
4.553146125E0,-3.431617577E-2,4.150415797E-2,3.435999334E-1,3.477946366E-1
4.563115125E0,4.365304627E-2,-1.830251589E-2,-1.730144334E-1,1.793726977E-1
4.573083125E0,1.786196474E-1,-2.886923857E-2,-1.924260199E-1,2.641328918E-1
4.583052125E0,2.000159616E-1,-3.656848669E-3,3.095749855E-1,3.685870713E-1
4.593021125E0,1.014774775E-1,-1.322402637E-2,2.418063408E-1,2.625697236E-1
4.602990125E0,3.158801112E-2,-2.715881836E-2,-2.857528442E-1,2.887734265E-1
4.612959125E0,1.408356342E-1,1.680540942E-2,-1.829026598E-1,2.314529771E-1
4.622928125E0,1.867309780E-1,2.982546115E-1,-1.921506160E-1,4.009315786E-1
4.632897125E0,-2.094602747E-1,5.296701030E-1,-6.285394299E-1,8.482251114E-1
4.642866125E0,-2.859652809E-1,2.894159604E-1,-2.564828521E-1,4.809586192E-1
4.652834125E0,-1.597331774E-1,1.454119575E-1,1.091366429E0,1.112537644E0
4.662803125E0,1.513471738E-1,-2.220018945E-1,9.562951630E-1,9.933233346E-1
4.672772125E0,1.856593661E-1,-4.972220030E-1,-2.979337639E-1,6.086572501E-1
